السنة ,Unnamed: 1,القيروان,السبيخة,الوسلاتية,الشبيكة,حفوز,العلا,الحاجب,نصرالله,بوحجلة,الشراردة,العلم,منزل المهيري,عين جلولة,المعدل الشهري 2019/2020,المعدل الشهري العام,الفارق (مم),_source_dataset,Annee,Délégation,Pluviometrie_campagne_mm,Moyenne_annuelle_pluviometrie,Difference_à_la_moyenne,Nbre_jour_precipitation,Delegation,Station,Moy_annuelle_mm,Periode_observation,Nbre_annee,Mois,Moyenne_mensuel_mm,Valeur_mensuel_mm,Temperature_moy_ pendant_periode_plus_froide,Temperature_moy_ pendant_periode_plus_chaude,Difference
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2020.0,,,,,,Siliana (N+ S),,,,,,,,6 – 17,21 – 36,15 – 19
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2020.0,,,,,,Bouarada,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2020.0,,,,,,Gaafour,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2020.0,,,,,,El Krib,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2020.0,,,,,,Bourouis,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2020.0,,,,,,Makthar,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2020.0,,,,,,Bargou,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2020.0,,,,,,Kesra,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2020.0,,,,,,Rouhia,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2021.0,,,,,,Siliana (N+ S),,,,,,,,6 – 17,21 – 36,15 – 19
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2021.0,,,,,,Bouarada,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2021.0,,,,,,Gaafour,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2021.0,,,,,,El Krib,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2021.0,,,,,,Bourouis,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2021.0,,,,,,Makthar,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2021.0,,,,,,Bargou,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2021.0,,,,,,Kesra,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2021.0,,,,,,Rouhia,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2022.0,,,,,,Siliana (N+ S),,,,,,,,6 – 17,21 – 36,15 – 19
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2022.0,,,,,,Bouarada,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2022.0,,,,,,Gaafour,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2022.0,,,,,,El Krib,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2022.0,,,,,,Bourouis,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2022.0,,,,,,Makthar,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2022.0,,,,,,Bargou,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2022.0,,,,,,Kesra,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2022.0,,,,,,Rouhia,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Siliana (N+ S),,,,,,,,6 – 17,21 – 36,15 – 19
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bouarada,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Gaafour,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,El Krib,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bourouis,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Makthar,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bargou,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Kesra,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Rouhia,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana (N+ S),,,,,,,,6 – 17,21 – 36,15 – 19
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Bouarada,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Gaafour,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,El Krib,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Bourouis,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Makthar,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Bargou,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Kesra,,,,,,,,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Rouhia,,,,,,,,,,
